comment,label,rate
lại còn được tặng thêm  gói kem dưỡng da mặt iope nữa cám ơn  cửa hàng  nhiều  ,POS,5
giao không đúng  cỡ   ,NEG,2
quần rất đẹp ,POS,5
rất ưng ý   sẽ ủng hộ  cửa hàng  tiếp ,POS,4
màu hơi khác với hình nhưng thái độ phục vụ của  cửa hàng  ok ,NEU,3
quá xinh chất lượng sản phẩm tuyệt vời ,POS,5
giá rẻ nhưng chất lượng sản phẩm tốt  chuẩn nhật ,POS,5
hàng đẹp ,POS,4
case bị móp méo mà mình dễ tính ,POS,4
form hơi nhỏ so với mong đợi ,POS,4
dùng rất thích mà giá lại rẻ nữa,POS,4
bộ đồ khá ưng  có điều mặc thấy nóng quớ  hi ,NEU,3
sàn phẩm tốt lại có kèm quà tặng ,POS,4
xin cảm ơn ,POS,4
mình chưa nhận được voucher  sao báo là đã giao         ,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  túi hơi nhỏ với mong muốn ,POS,4
chất lượng sản phẩm tuyệt vời ,POS,5
chất lượng sản phẩm rất kém mau không  gì ong ,NEG,1
hàng dày dặn  co dãn  mặc rất thích ,POS,4
đưa nhầm  cỡ  nhắn tin không trả lời ,NEU,3
chất lượng sản phẩm tốt mềm rất ok ,POS,5
form rộng  mặc mát rất đáng tiền thời gian giao hàng rất nhanh  positive  ,POS,5
vải hơi nóng ,POS,4
ủng hộ dài lâu ,POS,5
đẹp lắm  cửa hàng  ạ positive  positive  ,POS,4
cảm ơn  cửa hàng  ,POS,4
đầm đẹp lắm   cửa hàng  giao hàng nhanh nữa  nói chung là tuyệt vời h gì  ,POS,5
đồ đẹp xĩu  positive  positive  ,POS,5
chất lượng sản phẩm tuyệt vời  giao hàng siêu nhanh  đóng gói chắc chắn  chất vải đẹp  dày dặn  positive  ,POS,5
rất đáng tiền ,POS,5
giao đúng đủ hàng ,POS,4
như c ,NEG,1
áo form đẹp  nhẹ  nhưng đường may phía trong không đẹp bằng loại mình mua trước  gấp mép hơi không khéo ,POS,4
mình rất thích  cửa hàng  ,POS,5
 cửa hàng  bán hàng rất có tâm  tư vấn nhiệt tình  nói ch dễ thương lịch sự  ,POS,5
tội cái lì đúng nghĩa á lau mãi mới hết  positive  positive  ,NEU,3
giờ chẳng biết làm gì với cái áo đó ,NEG,1
mình có eo hơi bánh mì nên định đặt áo đen mà không có ,NEU,3
kích cỡ chưa chuẩn ,NEG,1
áo do xếp lâu nên hơi nhăn nhưng chất vải mát  mịn  chắc không bị nhăn ,POS,5
chất lượng sản phẩm tuyệt vời áo đẹp nhưng mình qên không bảo  cửa hàng  chon cho mình màu tối ,POS,5
dép đi êm và mềm ,POS,4
chất đẹp  kiểu dáng ok ,POS,5
có  chỗ bị đen nhỏ khi mới giao ở đg kẻ ,NEG,1
siêu sẹc si  định mặc đi tiệc mà mặt ck sưng vù vì nhìn hấp dẫn quá thể đáng  positive  positive  positive  ,POS,5
ưng lắm luôn ,POS,4
thời gian giao hàng rất nhanh ,POS,5
len mỏng không phải chất dầy dặn  dáng áo khá ok ,NEG,2
hơi mỏng  positive  không như mong đợi ,NEG,2
mùi nước hoa dị quá ,NEU,3
hàng rất đẹp y như trong ảnh tôi rất hài lòng ,POS,5
áo in màu không đẹp ,NEG,1
chất đẹp  đã mua cho  cửa hàng  mấy lần hộ mấy đứa bạn luôn  mặc thích lắm  positive  ,POS,5
mình đã nhận được hàng và khá là ưng ý ,POS,4
 chữ thôi  positive  đẹp  positive  ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền ,POS,5
chắc phải sửa lại chút chút  positive  positive  positive  ,POS,5
mình đang tìm cách sửa lại ,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
chất mỏng xù giao hàng nhanh ,NEU,3
đồ xinh nhưng dịch vụ chăm sóc khách hàng hơi kém ,NEG,2
túi nhìn đẹp  form không được cứng lắm  nói chung là đúng giá tiền ,NEU,3
vải xấu  áo bị dơ ,NEG,1
sẽ ủng hộ  cửa hàng  dài ag ,POS,4
đáng lẽ sẽ không nhận nhưng lỡ rồi thì thôi  ,NEG,1
áo lên form tương đối ok ,POS,4
áo xinh vải đẹp ,NEU,3
áo đẹp ngoài sức tưởng tượng ,POS,5
k bao giờ quay lại lần  ,NEG,1
khách không biết phom ntn nên đặt xl sợ bị bó ,POS,4
 chiếc  chiếc bị rách  negative  ,POS,5
áo lên form cực yêu  chất lượng ổn  màu sắc đẹp ,POS,5
may mua  cửa hàng  chị nữa em hạ hoả chứ mà mua chắc  cửa hàng  mĩ phẩm kia chắc tức phát khóc mất ,NEG,2
 cửa hàng  phục vụ rất tốt ,POS,4
chất lượng sản phẩm tuyệt đẹp nhưng vải có vẻ hơi mỏng  positive  ,POS,4
hoàn hảo sản phẩm chất lượng hoàn hảo packaging hoàn hảo seler service chất lượng ,POS,5
tay hơi ngắn nhưng phục vụ nhiệt tình lắm ,POS,4
mua áo một đằng gửi một nẻo ,NEG,1
giày rất đẹp   rất giống ảnh   cảm ơn  cửa hàng  ,NEU,3
 nhầm  cỡ   ,NEU,3
very  tốt  ,POS,5
sai mẫu đặt ,NEG,1
giá tốt  mình mua khi có deal nên chỉ  chai   hạn sử dụng  rất mới  sx tháng    hài lòng ,POS,4
mặc thoải mái  ,POS,5
áo trắng đẹp nhưng áo đen bị giãn thun mặc rộng lắm ,NEU,3
thời gian giao hàng rất nhanh chất lượng kém ,NEG,2
hàng y hinh ,NEU,3
áo rất đẹp  chất vải đúng như miêu tả ,POS,5
vai mau nâu mềm hơn vải đen ,NEU,3
áo nhìn không giống hàng mẫu ,NEG,2
 cửa hàng  phục vụ rất tốt  cửa hàng  phục vụ rất tốt  cửa hàng  phục vụ rất tốt  cửa hàng  phục vụ rất tốt ,POS,5
chim ưng ạ giao hàng siêu nhanh ,POS,4
áo quá đẹp ,POS,4
thời gian giao hàng rất nhanh ,POS,5
hàng ổn so với giá ,NEU,3
 cửa hàng  đả nhiệt tình nhắn tin cho hay để chọn lại mẫu  đổi lại cho khách ,POS,5
hạt óc chó và hạt dẻ nâu không có đồ khui ,NEG,2
chất lượng sản phẩm tốt  giao nhầm mẫu nhưng không sao ,POS,4
thất vọng ,NEG,1
chất liệu ok ,POS,5
form quá rộng nên chỉ hợp ai  không trở lên ,NEU,3
nói chung ce hoàn toàn có thể yên tâm mua hàng ở  cửa hàng  nhé ,POS,5
bị chảy nhão rất nhanh ,NEG,2
chất vải nóng   toàn chất poly ,NEG,1
nhận hàng ưng lắm ý  positive  mua  lần roi mà hàng lúc nào cg đẹp positive  positive  ,POS,5
giày cực đẹp đi êm đáng tiền ,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền vải hơi mỏng xíu x yêu  nhưng không sao ,POS,4
đúng hình ảnh  đẹp ,POS,5
giá cả chấp nhận được  cho  cửa hàng     nha ,POS,4
hết chery nên  cửa hàng  gọi bảo mình đổi mẫu chứ không tự giao mẫu khác  positive  chọn chuyển qua dưa hấu ,NEU,3
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh cực kì nhanh ,POS,5
 cửa hàng  phục vụ rất tốt ,POS,5
 cửa hàng  ơi  mua của  cửa hàng   áo mà không mặc  được  cái nào  phải mang đi cho hết ,NEG,1
đầm đẹp ưng ý ,POS,5
chất lượng sản phẩm tạm được  phù hợp giá tiền ,NEU,3
chất lượng ổn so với giá ,POS,5
 cửa hàng  phục vụ khá tốt ,POS,4
chất lượng sản phẩm tuyệt vời  chất vải rất mềm mịn ,POS,5
m đặt thêm  chiếc nữa n ấn bị lỗi mạng sao ấy ,NEU,3
chất lượng vải quá tệ ,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất ưng ý luôn ạ  ,POS,5
giao sai hàng đã đặt  hỏi thì nói do hết hàng  vậy sao không nhắn tin báo trước cho khách   ,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh rất đáng tiền  cửa hàng  phục vụ rất tốt ,POS,5
áo đẹp  positive  ,POS,5
ren hơi mềm nên làm dáng áo không được cứng  nâng ngực tạm  được  ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn mặc rất đẹp ,POS,5
chất lượng sản phẩm tuyệt vời áo đep mặc sang màu cũng đep  cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh ,POS,5
giầy có form ,NEU,3
chất lượng phù hợp với giá tiền ,POS,5
áo đẹp lắm  cửa hàng  ơi  positive  ,POS,5
chất lượng sản phẩm tuyệtvời  đẹp  dong goi chac chan ,POS,5
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh sẽ ủng hộ  cửa hàng  tiếp ,POS,5
giày đẹp ,POS,4
thấy đẹp cẩn thận nhưng chưa thử  positive  ,NEU,3
thích lắm ạk ,POS,5
rất ưng nha  cửa hàng  ,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời ,POS,5
 sản phẩm  rất ok   cám ơn   cửa hàng  ,NEU,3
 cửa hàng  làm việc rất ok ,POS,4
ưng cực ấy ạ từ chất liệu đến hình in ,POS,5
chất lượng sản phẩm rất kém  hàng bị lỗi  tưa  đuờng chỉ từ trên xuống dưới ,NEG,1
cổ vuông nhưng thấy như cổ thuyền í ạ nhưng chung quy rẻ đẹp chất lượng ,NEU,3
trái tim ở cổ áo giống hình được dán vào chứ không phải là thêu negative  ,NEG,1
đó là nhận xét của mình ,NEU,3
giá lại ok nữa ,POS,4
tuy nhiên mẫu áo  kiểu nhưng khi nhận được áo thì quá dài ,NEG,2
áo form lên đẹp nhưng hơi tiếc vì chất vải thô hơi ngứa ,NEU,3
váy đẹp ,POS,4
 cỡ  nho so voi mo ta ,NEU,3
áo ngực mặc đẹp  thoái mái ,POS,5
hàng không đẹp lắm khác so với hình ,NEG,1
vải mỏng rất không đáng tiền ,NEG,1
hàng đẹp hơn trong hình nhé ,POS,5
son bị rít ,NEG,2
chất liệu giống hình ,POS,5
 sản phẩm  đẹp nhưng quá nhỏ so với  cỡ  không mặc được ,NEU,3
đẹp lắm ,POS,5
chất lượng sản phẩm tuyệt vời ưng ý sẽ ủng hộ cửa hàng tiếp ,POS,5
  chất lượng  sản phẩm   không giống như mô tả ,NEG,1
đồ rất đẹp ,POS,5
nội đung được ,NEU,3
áo mỏng  chất thun không phải len   cái  loại vải khác nhau ,NEU,3
nói chung là không thích như nhìn hình ,NEG,2
giày hợp với giá tiền ,POS,5
 cửa hàng  sơ suất quá ,NEG,1
thời gian giao hàng rất nhanh ,POS,4
tks  cửa hàng  nhé  chất đẹp  phom áo cưng hết nấc  giao hàng nhanh như  cơn gió  sẽ ủng hộ dài dài ,POS,5
ngồi tự khâu cả buổi ,NEU,3
chất vải đẹp so với giá ,POS,5
xấu   đắt ,NEG,1
 chất  lieu  đẹp  hang tốt ,POS,5
 chất  đẹp và  sản phẩm  như hình ,POS,4
bạn nào phân vân thì đừng phân vân nữa mà zớt zề liền đi ah gì     được tặng thêm quà nữa nè ,POS,5
đóng hàng thì móp méo  nghĩ sao cái hộp nhựa cứng mà đóng sao nó méo xẹo luôn   ,NEG,1
chỗ ống quần có vết dơ như dính mực nhưng ksao ,NEU,3
đóng gói sản phẩm chắc chắn  chất thun mỏng ,POS,4
chất lượng sản phẩm tuyệt vời ,POS,5
bên ngoài hộp tan nát ,NEG,2
mình rất thích ,POS,5
lấy  cỡ   giao hàng cho  cỡ   ,NEG,2
mặc thu đông ok ,POS,4
giao quần không đúng màu ,NEG,2
chất lượng sản phẩm tuyệt vời mỗi tội hơi dài tí ,POS,4
sz áo nhỏ ,NEU,3
rất hài lòng  khuyên các bạn nên mua ở đây    tốt  ,POS,5
 cửa hàng  rất nhiệt tình  ,POS,4
hơi mỏng vải ,NEU,3
đóng gói cẩn thận và chu đáo lắm nha ,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh ,POS,5
áo xấu  chất xấu  lên form không đẹp ,NEG,2
phù hợp với giá tiến ,POS,4
 cửa hàng  phục vụ khá tốt chất lượng sản phẩm tuyệt vời ,POS,4
 gì um chi mà bé  không bằng cái  gì um đùi đang có ,NEG,1
bác nào e sợ về chất lượng mà lại muốn mua áo thun hạt dẻ thì cứ chọn  cửa hàng  nhé  positive  ,POS,4
chưa sử dụng nên không biết chất lượng thế nào ,NEU,3
địu chắc chắn  thoáng đỡ mỏi tay  nhất là các bé đòi bế rong thì có địu nhàn hơn hẳn ,POS,5
rất thích sản phẩm ,POS,5
 sản phẩm   chất lượng  ok so với giá đó và giao hàng nhanh ,POS,4
chỉ có  chai thôi  không nên mua   ,NEG,1
sản phẩm hết chỗ chê ,POS,5
t nhờ  cửa hàng  gửi hàng đúng màu ,NEG,2
mùi hơi hắc kiểu sơn móng tay ,NEG,2
ngực em cuzng bitnhf thường thôi  mà mặc vào nó vừa đẩy vừa sáng cả cái bầu ngực ,NEG,1
chất lượng sản phẩm phù hợp với giá ,POS,5
cho   vì đã nói trước là giúp mình cắt dây đeo là   rồi nhưng không cắt ,NEG,2
chất lượng sản phẩm tuyệt vời   ao đẹp   đúng như hình   nhưng phí vận chuyển cao gần bằng cái áo        mua  mau gio mua them  cai nua ,POS,5
màu đen vải rất mỏng ,POS,4
vải mịn ,POS,4
các sim như thế chỗ khác bán chỉ có  ,NEG,2
chất lượng sản phẩm ok ,POS,4
chất lượng sản phẩm tuyệt vời  đáng tiền ạ  nhg khuyên các bạn không nên đặt đỏ đô ạ  lúc giặt thì sẽ ra màu đó ạ  màu đỏ đô cũng là đỏ đậm chứ không tươi nhé vải đẹp ạ vẫn cho  cửa hàng     hi ,POS,5
 cửa hàng  dễ thương ,POS,4
quần cũng ok đẹp ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền cam ơn  cửa hàng  nhiều nhe ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh  cửa hàng  co ca  sản phẩm  tang kem nua ak  mui rat thom  ok lam ,POS,5
tư vấn không nhiệt tình sản phẩm bình thường ,NEU,3
chất lượng sản phẩm tuyệt vời ,POS,5
màu không giống hình  mình   không mặc không  được  thoải mái  bó sát người  chất không đẹp dễ xù ,NEG,1
đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt ,POS,5
 cửa hàng  có nói là do công đoạn tẩy màu nh mình mua bò màu nhạt nhiều lần rồi chưa bao giờ bị tình trạng này ,NEG,1
rất đáng tiền ,POS,4
vải ok ,POS,5
váy hơi rộng xíu nhưng cũng được ,NEG,2
quần này thường form rộng ,NEG,2
phí tiền ,NEG,1
chất đẹp và ít nhăn ,POS,4
cộng thêm  cửa hàng  đóng gói sản phẩm cẩn thận kĩ lưỡng ,POS,5
không bằng các mẫu khác của  cửa hàng  dù bằng giá ,NEG,2
giao hàng hơi lâu một chút ,NEG,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh ,POS,5
áo nữ đẹp chắc chăn  quần nam vải mịn co giãn tốt ,POS,4
vải mềm mịn  co dãn tốt dễ chịu  tay hơi ngắn xí nhưng so với giá rất tốt ,POS,5
 cửa hàng  tặng kèm món quà nhỏ rất xinh ,POS,5
chúc  cửa hàng  làm ăn phát đạt ,POS,5
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời ,POS,5
